TimeWindow  Iteration  ResRel(Pressure)  
    10      27   3.39179406e-02  
    10      28   2.08232682e-02  
    10      29   5.33568934e-03  
    10      30   1.08786318e-02  
    10      31   1.49324280e-02  
    10      32   4.06609483e-02  
    10      33   2.25105568e-02  
    10      34   2.30967522e-03  
    10      35   9.37991807e-03  
    10      36   1.53271670e-02  
    10      37   2.98258855e-02  
    10      38   2.53364290e-02  
    10      39   4.10575589e-02  
    10      40   1.32534666e-02  
    10      41   1.00868777e-02  
    10      42   1.84298282e-02  
    10      43   1.31258187e-02  
    10      44   1.11427735e-02  
    10      45   3.68697585e-02  
    10      46   1.36936714e-02  
    10      47   9.75487798e-03  
    10      48   1.17526054e-02  
    10      49   1.16675649e-02  
    10      50   1.12088884e-02  
    10      51   2.15319990e-01  
    10      52   1.43274229e-02  
    10      53   7.73683243e-03  
    10      54   1.33876950e-03  
    10      55   8.32338779e-03  
    10      56   1.31419461e-02  
    10      57   2.60193427e-02  
    10      58   2.10046428e-02  
    10      59   2.17947696e-02  
    10      60   1.03840390e-02  
    10      61   9.03262550e-03  
    10      62   3.59507665e-02  
    10      63   1.20764679e-02  
    10      64   8.32772528e-03  
    10      65   7.63869452e-03  
    10      66   9.68642517e-03  
    10      67   1.01407311e-02  
    10      68   9.10639659e-02  
    10      69   1.35985875e-02  
    10      70   5.22524160e-03  
    10      71   2.32337281e-03  
    10      72   3.39253922e-03  
    10      73   1.21224245e-02  
    10      74   1.46176346e-02  
    10      75   3.13584180e-02  
    10      76   1.73254400e-02  
    10      77   1.23363746e-03  
    10      78   6.30159721e-03  
    10      79   1.10658414e-02  
    10      80   1.95461779e-02  
    10      81   1.92692772e-02  
    10      82   1.95368847e-02  
    10      83   8.69468951e-03  
    10      84   7.51124889e-03  
    10      85   1.64615746e-03  
    10      86   7.01470524e-03  
    10      87   9.90795849e-03  
    10      88   2.31563609e-02  
    10      89   1.52199100e-02  
    10      90   3.28334164e-03  
    10      91   6.44224657e-03  
    10      92   9.06734919e-03  
    10      93   2.41377861e-02  
    10      94   1.39587767e-02  
    10      95   2.09230844e-03  
    10      96   5.98171223e-03  
    10      97   9.19312981e-03  
    10      98   1.76764619e-02  
    10      99   1.49941188e-02  
    10     100   1.81918906e-02  
    11       1   1.13517154e+00  
    11       2   2.66097966e-01  
    11       3   4.91915899e-02  
    11       4   1.21760140e-02  
    11       5   8.01231331e-03  
    11       6   6.78071572e-03  
    11       7   1.50007531e-02  
    11       8   1.70386345e-02  
    11       9   8.78656305e-02  
    11      10   2.21311533e-02  
    11      11   6.43737495e-03  
    11      12   5.63956484e-03  
    11      13   1.90782296e-02  
    11      14   1.67892254e-02  
    11      15   1.37888154e-02  
    11      16   3.56515956e-02  
    11      17   1.58026559e-02  
    11      18   1.18771428e-02  
    11      19   1.91852245e-02  
    11      20   1.44538883e-02  
    11      21   1.25178970e-02  
    11      22   3.52364616e-02  
    11      23   1.50322663e-02  
    11      24   1.10869581e-02  
    11      25   1.61427989e-02  
    11      26   1.33746401e-02  
    11      27   1.20900989e-02  
    11      28   6.39190492e-02  
    11      29   1.50115025e-02  
    11      30   9.61437529e-03  
    11      31   6.59508783e-03  
    11      32   1.11655405e-02  
    11      33   1.28128505e-02  
    11      34   6.52659961e-02  
    11      35   1.72941723e-02  
    11      36   4.85104749e-03  
    11      37   4.82115579e-03  
    11      38   1.64648960e-02  
    11      39   1.80124150e-02  
    11      40   8.70209694e-02  
    11      41   1.65402769e-02  
    11      42   5.53865950e-03  
    11      43   3.52665284e-03  
    11      44   5.61603085e-03  
    11      45   1.14392855e-02  
    11      46   1.17390163e-02  
    11      47   2.23053267e-01  
    11      48   1.42009476e-02  
    11      49   6.37796910e-03  
    11      50   1.17660225e-03  
    11      51   5.19887767e-03  
    11      52   1.52605987e-02  
    11      53   1.66770985e-02  
    11      54   5.99627337e-02  
    11      55   1.55678128e-02  
    11      56   4.19662831e-03  
    11      57   4.03587903e-03  
    11      58   7.87448789e-03  
    11      59   1.80701870e-02  
    11      60   1.72827532e-02  
    11      61   8.90552050e-02  
    11      62   1.13831328e-02  
    11      63   6.85346483e-03  
    11      64   3.09057968e-03  
    11      65   7.94682268e-03  
    11      66   1.03582594e-02  
    11      67   3.11052277e-02  
    11      68   1.48045436e-02  
    11      69   5.37823763e-04  
    11      70   5.80626858e-03  
    11      71   1.16201025e-02  
    11      72   1.66607848e-02  
    11      73   2.31052727e-02  
    11      74   2.18636442e-02  
    11      75   5.18057974e-02  
    11      76   9.54330040e-03  
    11      77   6.46868228e-03  
    11      78   4.89679550e-03  
    11      79   7.88827754e-03  
    11      80   8.79687103e-03  
    11      81   5.19002819e-02  
    11      82   1.18567453e-02  
    11      83   3.74337493e-03  
    11      84   2.88045536e-03  
    11      85   5.21022636e-03  
    11      86   1.23588633e-02  
    11      87   1.43732214e-02  
    11      88   2.03016287e-02  
    11      89   2.25540902e-02  
    11      90   5.38113146e-02  
    11      91   1.37972048e-02  
    11      92   3.26929015e-03  
    11      93   3.49132263e-03  
    11      94   5.30441624e-02  
    11      95   1.02588095e-02  
    11      96   3.76374176e-03  
    11      97   2.65304274e-03  
    11      98   3.18007397e-03  
    11      99   9.65445447e-03  
    11     100   1.15362272e-02  
    12       1   9.89193019e-01  
    12       2   1.27879918e+00  
    12       3   1.31077180e+00  
    12       4   2.67713866e-01  
    12       5   1.04296474e-02  
    12       6   8.67133916e-03  
    12       7   3.76203009e-02  
    12       8   1.60769725e-02  
    12       9   1.14153269e-02  
    12      10   1.32663868e-02  
    12      11   1.32237518e-02  
    12      12   1.28140377e-02  
    12      13   1.32310826e-01  
    12      14   1.59769022e-02  
    12      15   9.17295950e-03  
    12      16   2.98278755e-03  
    12      17   1.01259080e-02  
    12      18   1.42751182e-02  
    12      19   3.48993106e-02  
    12      20   2.12014069e-02  
    12      21   4.55774330e-03  
    12      22   9.14268020e-03  
    12      23   1.28360702e-02  
    12      24   3.36262667e-02  
    12      25   1.97198304e-02  
    12      26   3.31998046e-03  
    12      27   8.49647290e-03  
    12      28   1.26680558e-02  
    12      29   2.91512634e-02  
    12      30   1.99717715e-02  
    12      31   8.15857747e-03  
    12      32   9.14616988e-03  
    12      33   1.08648607e-02  
    12      34   4.96417354e-02  
    12      35   1.58203100e-02  
    12      36   3.62313239e-03  
    12      37   4.77834527e-03  
    12      38   3.42416156e-02  
    12      39   1.45307829e-02  
    12      40   1.68707119e-03  
    12      41   5.73802246e-03  
    12      42   1.58411276e-02  
    12      43   1.66949873e-02  
    12      44   1.19573117e-01  
    12      45   1.38646299e-02  
    12      46   5.52404499e-03  
    12      47   2.08771266e-03  
    12      48   2.41383852e-03  
    12      49   5.05555974e-02  
    12      50   1.26673621e-02  
    12      51   4.06462553e-03  
    12      52   3.19155857e-03  
    12      53   1.66948139e-02  
    12      54   1.10519415e-02  
    12      55   8.29963817e-03  
    12      56   1.16071572e-02  
    12      57   9.31256991e-03  
    12      58   8.44732609e-03  
    12      59   4.71678926e-02  
    12      60   1.06318752e-02  
    12      61   6.76790710e-03  
    12      62   4.40309803e-03  
    12      63   7.89847868e-03  
    12      64   9.14702181e-03  
    12      65   2.55773499e-02  
    12      66   1.40424676e-02  
    12      67   1.48965078e-04  
    12      68   5.50003547e-03  
    12      69   1.06772862e-02  
    12      70   1.64356039e-02  
    12      71   2.04637399e-02  
    12      72   2.65826653e-02  
    12      73   2.30202053e-02  
    12      74   5.04285408e-03  
    12      75   6.08609863e-03  
    12      76   8.09021500e-03  
    12      77   2.60968497e-02  
    12      78   1.24807808e-02  
    12      79   4.21589591e-04  
    12      80   4.85045551e-03  
    12      81   1.05127191e-02  
    12      82   1.41477916e-02  
    12      83   2.36634784e-02  
    12      84   1.69202352e-02  
    12      85   4.25416407e-03  
    12      86   5.90383420e-03  
    12      87   7.48528747e-03  
    12      88   2.66299289e-02  
    12      89   1.13875930e-02  
    12      90   1.16400180e-03  
    12      91   4.13489998e-03  
    12      92   1.12720765e-02  
    12      93   1.19861474e-02  
    12      94   1.47006629e-02  
    12      95   2.32392989e-02  
    12      96   1.41050880e-02  
    12      97   2.26823260e-03  
    12      98   5.15621099e-03  
    12      99   7.56694000e-03  
    12     100   1.69112907e-02  
    13       1   8.64398928e-01  
    13       2   1.04571562e+00  
    13       3   5.34538380e-01  
    13       4   5.90654713e-04  
    13       5   7.99255337e-03  
    13       6   1.53204477e-02  
    13       7   2.40953900e-02  
    13       8   2.88700779e-02  
    13       9   4.81356724e-02  
    13      10   2.65494920e-02  
    13      11   1.90902588e-03  
    13      12   8.02356850e-03  
    13      13   1.34845476e-02  
    13      14   2.54528510e-02  
    13      15   2.27904188e-02  
    13      16   5.95979009e-02  
    13      17   1.24262579e-02  
    13      18   8.37846478e-03  
    13      19   7.91715631e-03  
    13      20   1.04513648e-02  
    13      21   1.09412244e-02  
    13      22   1.41362148e-01  
    13      23   1.42863455e-02  
    13      24   6.03313811e-03  
    13      25   1.67734768e-03  
    13      26   4.09676019e-03  
    13      27   1.78420251e-02  
    13      28   1.51287069e-02  
    13      29   3.16112910e-02  
    13      30   1.08854947e-02  
    13      31   8.09524611e-03  
    13      32   1.26489383e-02  
    13      33   1.02153079e-02  
    13      34   9.11235103e-03  
    13      35   4.86150173e-02  
    13      36   1.14329008e-02  
    13      37   7.32823692e-03  
    13      38   4.99963321e-03  
    13      39   8.53173421e-03  
    13      40   9.82906169e-03  
    13      41   4.96142581e-02  
    13      42   1.33249785e-02  
    13      43   3.71030419e-03  
    13      44   3.56558216e-03  
    13      45   1.61894955e-01  
    13      46   1.14099884e-02  
    13      47   6.10618709e-03  
    13      48   2.85773802e-04  
    13      49   6.08230526e-03  
    13      50   1.09162386e-02  
    13      51   1.80682549e-02  
    13      52   1.94009564e-02  
    13      53   8.00552847e-02  
    13      54   1.26690897e-02  
    13      55   4.39813255e-03  
    13      56   2.49930829e-03  
    13      57   1.27944670e-03  
    13      58   7.21880873e-03  
    13      59   9.74323560e-03  
    13      60   2.45937561e-02  
    13      61   1.37862834e-02  
    13      62   1.16691204e-03  
    13      63   5.54671392e-03  
    13      64   9.35062048e-03  
    13      65   1.75104244e-02  
    13      66   1.58423263e-02  
    13      67   4.53604574e-02  
    13      68   8.69637717e-03  
    13      69   5.75093817e-03  
    13      70   4.90592811e-03  
    13      71   7.16100211e-03  
    13      72   7.79953091e-03  
    13      73   3.85708279e-02  
    13      74   1.08432671e-02  
    13      75   2.84147197e-03  
    13      76   3.19399566e-03  
    13      77   3.16792279e-02  
    13      78   9.91936270e-03  
    13      79   2.53108092e-03  
    13      80   3.32064672e-03  
    13      81   1.06924065e-02  
    13      82   1.12786761e-02  
    13      83   5.97317510e-02  
    13      84   1.01199245e-02  
    13      85   3.56877912e-03  
    13      86   2.27668069e-03  
    13      87   2.63194133e-03  
    13      88   1.39792278e-02  
    13      89   9.82859284e-03  
    13      90   6.17054241e-03  
    13      91   6.03241052e-03  
    13      92   6.49410708e-03  
    13      93   1.03177496e-02  
    13      94   1.57250852e-02  
    13      95   1.41766739e-02  
    13      96   3.59661752e-02  
    13      97   7.24386596e-03  
    13      98   4.88466704e-03  
    13      99   4.13801834e-03  
    13     100   6.17841879e-03  
    14       1   7.57619824e-01  
    14       2   3.59321174e-01  
    14       3   1.65542509e-01  
    14       4   6.71324272e-04  
    14       5   7.03617006e-03  
    14       6   1.46754227e-02  
    14       7   2.01193953e-02  
    14       8   3.17614499e-02  
    14       9   2.51598305e-02  
    14      10   1.98683195e-02  
    14      11   9.65842166e-03  
    14      12   8.82196837e-03  
    14      13   6.86561912e-02  
    14      14   1.23455368e-02  
    14      15   7.48010740e-03  
    14      16   3.62694272e-03  
    14      17   8.55572846e-03  
    14      18   1.07476217e-02  
    14      19   3.55774433e-02  
    14      20   1.51738902e-02  
    14      21   1.57417640e-03  
    14      22   5.42563158e-03  
    14      23   1.46916155e-02  
